0
1
2
3
4
5
6
7
8
18780
         4609816 function calls (4606727 primitive calls) in 41.508 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2037    0.006    0.000    0.006    0.000 {built-in method __new__ of type object at 0x7fcb42413da0}
        1    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.027    0.027    0.028    0.028 {cPickle.load}
     1682    0.002    0.000    0.002    0.000 {callable}
     1769    0.005    0.000    0.005    0.000 {chr}
        3    0.000    0.000    0.000    0.000 {cmp}
       18    0.000    0.000    0.000    0.000 {delattr}
       30    0.018    0.001    0.018    0.001 {dir}
       12    0.002    0.000    0.018    0.002 {eval}
        8    0.000    0.000    0.000    0.000 {fcntl.fcntl}
        6    0.000    0.000    0.000    0.000 {filter}
        2    0.002    0.001    0.002    0.001 {function seed at 0x7fcb4054d668}
     5837    0.028    0.000    0.028    0.000 {getattr}
      540    0.001    0.000    0.001    0.000 {globals}
     1171    0.005    0.000    0.005    0.000 {hasattr}
      400    0.001    0.000    0.001    0.000 {hash}
      831    0.001    0.000    0.001    0.000 {id}
10702/10700    0.044    0.000    0.055    0.000 {isinstance}
   130/80    0.000    0.000    0.005    0.000 {issubclass}
      282    0.001    0.000    0.001    0.000 {iter}
56471/56079    0.134    0.000    0.135    0.000 {len}
        4    0.000    0.000    0.000    0.000 {locals}
       40    0.001    0.000    0.173    0.004 {map}
    18794    0.061    0.000    0.061    0.000 {math.cos}
        1    0.000    0.000    0.000    0.000 {math.exp}
        1    0.000    0.000    0.000    0.000 {math.log10}
    18798    0.054    0.000    0.054    0.000 {math.log}
    18794    0.058    0.000    0.058    0.000 {math.sin}
   187780    0.434    0.000    0.434    0.000 {math.sqrt}
   169459    0.860    0.000    1.358    0.000 {max}
       67    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'thread.lock' objects}
      429    0.011    0.000    0.012    0.000 {method '__reduce_ex__' of 'object' objects}
       32    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       25    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
       12    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
      327    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
       13    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
     1732    0.018    0.000    0.043    0.000 {method 'any' of 'numpy.ndarray' objects}
   181154    0.323    0.000    0.323    0.000 {method 'append' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       41    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
       59    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      260    0.001    0.000    0.001    0.000 {method 'end' of '_sre.SRE_Match' objects}
       17    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       49    0.000    0.000    0.000    0.000 {method 'endswith' of 'unicode' objects}
        2    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'unicode' objects}
      204    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
     1051    0.003    0.000    0.003    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      153    0.000    0.000    0.000    0.000 {method 'find' of 'unicode' objects}
        9    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
      350    0.017    0.000    0.017    0.000 {method 'format' of 'str' objects}
       67    0.000    0.000    0.000    0.000 {method 'format' of 'unicode' objects}
     2180    0.005    0.000    0.006    0.000 {method 'get' of 'dict' objects}
       14    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
      490    0.001    0.000    0.001    0.000 {method 'group' of '_sre.SRE_Match' objects}
       42    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
       21    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
       14    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        7    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      496    0.001    0.000    0.001    0.000 {method 'isalnum' of 'str' objects}
       67    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
   187946    0.840    0.000    0.840    0.000 {method 'items' of 'dict' objects}
      121    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
       54    0.000    0.000    0.000    0.000 {method 'iterkeys' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 {method 'itervalues' of 'dict' objects}
  169/165    0.228    0.001    0.234    0.001 {method 'join' of 'str' objects}
      433    0.003    0.000    0.003    0.000 {method 'join' of 'unicode' objects}
       48    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       56    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
      130    0.000    0.000    0.000    0.000 {method 'ljust' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      745    0.002    0.000    0.002    0.000 {method 'lower' of 'unicode' objects}
       13    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      662    0.003    0.000    0.003    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
      403    0.009    0.000    0.009    0.000 {method 'mro' of 'type' objects}
       10    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
    37639    0.059    0.000    0.059    0.000 {method 'random' of '_random.Random' objects}
        1    0.002    0.002    0.002    0.002 {method 'readlines' of 'file' objects}
     1745    0.012    0.000    0.012    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       11    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
      129    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       33    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       98    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      150    0.000    0.000    0.000    0.000 {method 'replace' of 'unicode' objects}
       22    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       20    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       23    0.000    0.000    0.000    0.000 {method 'rfind' of 'unicode' objects}
       30    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'rstrip' of 'unicode' objects}
      396    0.012    0.000    0.012    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
      117    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       23    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       29    0.568    0.020    1.180    0.041 {method 'sort' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
       23    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
     2030    0.015    0.000    0.015    0.000 {method 'split' of 'unicode' objects}
      216    0.000    0.000    0.000    0.000 {method 'start' of '_sre.SRE_Match' objects}
     6334    0.024    0.000    0.024    0.000 {method 'startswith' of 'str' objects}
    12318    0.023    0.000    0.023    0.000 {method 'startswith' of 'unicode' objects}
      327    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
     2959    0.006    0.000    0.006    0.000 {method 'strip' of 'unicode' objects}
      466    0.026    0.000    0.027    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
      184    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      625    0.003    0.000    0.003    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        8    0.041    0.005    0.041    0.005 {method 'write' of 'file' objects}
   170616    0.631    0.000    0.631    0.000 {min}
      271    0.001    0.000    0.001    0.000 {numpy.core.multiarray.add_docstring}
        6    0.000    0.000    0.000    0.000 {numpy.core.multiarray.arange}
     1805    0.020    0.000    0.020    0.000 {numpy.core.multiarray.array}
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.copyto}
       24    0.000    0.000    0.000    0.000 {numpy.core.multiarray.empty}
        6    0.000    0.000    0.000    0.000 {numpy.core.multiarray.result_type}
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_string_function}
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_typeDict}
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.zeros}
       10    0.000    0.000    0.000    0.000 {numpy.core.umath.geterrobj}
        5    0.000    0.000    0.000    0.000 {numpy.core.umath.seterrobj}
        3    0.010    0.003    0.010    0.003 {open}
     1480    0.002    0.000    0.002    0.000 {ord}
        4    0.000    0.000    0.000    0.000 {posix.access}
        4    0.000    0.000    0.000    0.000 {posix.fdopen}
        1    0.000    0.000    0.000    0.000 {posix.getcwdu}
        6    0.000    0.000    0.000    0.000 {posix.getpid}
        1    0.000    0.000    0.000    0.000 {posix.listdir}
        1    0.000    0.000    0.000    0.000 {posix.mkdir}
        4    0.000    0.000    0.000    0.000 {posix.open}
        2    0.000    0.000    0.000    0.000 {posix.putenv}
       75    0.001    0.000    0.001    0.000 {posix.stat}
        1    0.000    0.000    0.000    0.000 {posix.sysconf}
        4    0.000    0.000    0.000    0.000 {posix.unlink}
        2    0.000    0.000    0.000    0.000 {posix.unsetenv}
        2    0.000    0.000    0.000    0.000 {posix.urandom}
    19625    0.096    0.000    0.096    0.000 {range}
      105    0.000    0.000    0.000    0.000 {repr}
   601489    2.052    0.000    2.052    0.000 {setattr}
        8    0.000    0.000    0.000    0.000 {sorted}
        2    0.000    0.000    0.000    0.000 {strop.maketrans}
       34    0.000    0.000    0.000    0.000 {sys._getframe}
       22    0.000    0.000    0.000    0.000 {sys.exc_info}
        1    0.000    0.000    0.000    0.000 {sys.getfilesystemencoding}
        8    0.000    0.000    0.000    0.000 {thread.allocate_lock}
      202    0.000    0.000    0.000    0.000 {thread.get_ident}
        1    0.000    0.000    0.000    0.000 {time.localtime}
      105    0.000    0.000    0.000    0.000 {unichr}
   375600    1.642    0.000    1.642    0.000 {vars}
       12    0.470    0.039    0.470    0.039 {zip}


